prefix_len,prefix,count,sample_normalized
5,24994,16,24994227
5,55894,16,558944777
5,56306,16,563064441
5,48831,16,48831415
5,74727,16,7472794
5,56938,16,569382852
5,61634,16,6163451
5,43484,16,43484538
5,48114,16,48114000
5,44370,16,44370201
5,50299,16,502995555
5,56972,16,569720850
5,44321,16,44321551
5,56701,16,567016340
5,48827,16,48827762
5,42405,16,42405050
5,46091,16,46091497
5,42711,16,42711177
5,49543,16,49543504
5,43245,16,43245846
5,43861,16,43861165
5,43535,16,43535080
5,43554,16,43554707
5,43447,16,43447212
5,72433,16,72433128
5,93008,16,93008432929
5,55149,16,551497000
5,45572,16,45572115
5,79684,16,79684394949
5,56964,16,56964736750
5,61427,16,61427534959
5,91871,16,918718996238
5,94055,16,94055438234
5,88447,16,8844775566
5,84655,16,84655445787888
5,95961,16,9596111395
5,13067,16,13067167111
5,07828,16,07828690203
5,41860,16,418606
5,76666,16,766667
5,56258,16,562582524
5,42959,16,42959902
5,42241,16,42241250
5,43308,16,43308184
5,50783,16,507832831
5,43474,16,43474422
5,55589,16,555898954
5,56865,16,5686509
5,72461,16,72461461
5,70825,16,708250004
5,43867,16,43867325
5,26933,16,2693332050
5,54447,16,544471772
5,54462,16,544628420
5,50606,16,506062330
5,56156,16,561560651
5,91127,16,911274264000
5,54759,16,547596134
5,98984,16,9898474455
5,11216,16,11216662222
5,12080,16,120802
5,13310,16,13310991077
5,13070,16,130705
5,13673,16,13673362696
5,80119,16,8011981108
5,54738,16,547380456
5,11624,16,1162424583
5,99094,16,990945
5,23010,16,23010000
5,58110,16,581101
5,60760,16,607608
5,10056,16,100563
5,15153,16,151531
5,84800,16,848000
5,86903,16,869032034444
5,43330,16,433300
5,40521,16,405214500
5,24140,16,241403102208
5,52106,16,521069324
5,56271,16,562713611
5,56621,16,566213977
5,55357,16,553579970
5,55153,16,551532003
5,52792,16,527926777
5,54523,16,545231231
5,52879,16,528799918
5,52923,16,529232895
5,57750,16,577501
5,45421,16,4542170570
5,98180,16,9818088989
5,27642,16,27642370636
5,58276,16,582765120
5,12399,16,12399617265
5,15186,16,15186353050
5,30690,16,306906415600
5,34688,16,34688337369
5,79672,16,79672733764
5,82724,16,8272403
5,34621,16,3462135836
5,23985,16,239855
5,30053,16,3005339146
5,30850,16,3085059473
5,34583,16,3458360022
5,21349,16,2134961683
5,30059,16,3005932464
5,83839,16,8383983
5,30747,16,3074787360
5,30844,16,3084440623
5,31024,16,3102474972
5,32227,16,3222798812
5,32382,16,3238232771
5,03326,16,03326078888
5,33592,16,3359219216
5,33328,16,3332861030
5,32244,16,3224420902
5,30392,16,3039295009
5,34592,16,3459274444
5,34123,16,3412382468
5,34540,16,3454023033
5,32294,16,3229484603
5,30912,16,3091281441
5,33716,16,3371621500
5,34724,16,3472442897
5,34572,16,3457202220
5,32270,16,3227070211
5,30074,16,3007476962
5,31199,16,3119991110
5,31812,16,3181222357
5,87938,16,8793883
5,32152,16,3215215490
5,34533,16,3453323135
5,03324,16,03324170455
5,31582,16,3158234425
5,31363,16,3136361801
5,30428,16,3042876118
5,31266,16,3126622345
5,30043,16,300430753
5,33502,16,3350221620
5,30424,16,3042473052
5,33512,16,3351240114
5,31524,16,3152462757
5,03006,16,03006355853
5,30619,16,3061939415
5,31184,16,3118462488
5,33511,16,3351125785
5,34580,16,3458060609
5,34227,16,3422770040
5,31584,16,3158457131
5,30125,16,3012520998
5,30522,16,3052277335
5,31471,16,3147111786
5,30122,16,3012276927
5,92487,16,92487811866
5,61390,16,61390849844
5,05257,16,0525720703
5,05439,16,0543999995
5,13198,16,1319855
5,13078,16,13078882535
5,11506,16,11506246110
5,12688,16,1268833
5,88480,16,8848072
5,88669,16,8866956
5,67686,16,6768601
5,70363,16,7036335
5,27206,16,2720658
5,33226,16,3322699
5,77088,16,7708851
5,29289,16,2928918
5,88689,16,8868982
5,88208,16,8820878
5,88756,16,8875699
5,65557,16,6555712
5,45679,16,4567975
5,34785,16,3478508
5,65839,16,6583935396
5,56518,16,565188888
5,86164,16,861644888
5,03142,16,03142222827
5,06643,16,06643905585
5,05328,16,0532845250
5,14136,16,14136797846
5,10107,16,101070
5,56471,16,564710374
5,56227,16,562274113
5,56348,16,563485913
5,52735,16,527356453
5,58550,16,585506800
5,55284,16,552841586
5,36702,16,36702221424
5,46766,16,46766001705
5,58873,16,588733178
5,39489,16,3948981
5,52590,16,525900377
5,43108,16,43108720
5,52569,16,525698088
5,56761,16,567616991
5,55295,16,552959575
5,52739,16,527391761
5,67265,16,6726508
5,17883,16,1788371541
5,09964,16,099648434
5,09727,16,097276237
5,56783,16,567834559
5,73467,16,73467530577
5,51454,16,5145458
5,78600,16,78600000000
5,91400,16,914000000000
5,34332,16,3433288
5,43017,16,4301738
5,67929,16,6792999
5,94500,16,94500000000
5,43336,16,43336556
5,43486,16,43486129
5,39649,16,39649457
5,92145,16,9214547473
5,96502,16,96502456419
5,96503,16,96503984053
5,52714,16,5271472
5,40883,16,4088349291
5,56506,16,565067505
5,49212,16,492122334989
5,77188,16,7718804414
5,20865,16,2086536698
5,36599,16,36599449864
5,07896,16,07896682555
5,75434,16,7543469082
5,98770,16,98770721999
5,98276,16,982766
5,73377,16,7337750663
5,88628,16,886287524091
5,04917,16,0491725205656
5,20188,16,20188585
5,43277,16,43277775
5,43596,16,43596740
5,43439,16,43439834
5,43594,16,43594434
5,43253,16,43253690
5,43341,16,43341234
5,48820,16,48820984
5,44029,16,4402920522722
5,54303,16,543034025
5,52652,16,526526999
5,55184,16,551849933
5,58849,16,588498298
5,54721,16,547212867
5,94159,16,9415911
5,27790,16,27790902525
5,46013,16,46013141413
5,42888,16,42888075
5,14232,16,14232026612
5,21255,16,21255555985
5,20966,16,209665552579
5,56710,16,567100039
5,72444,16,72444430
5,42632,16,42632326
5,03442,16,03442743717
5,03045,16,03045066006
5,03644,16,03644037391
5,03143,16,03143266666
5,03234,16,03234800239
5,03315,16,03315072924
5,03245,16,03245559555
5,46296,16,462966649
5,03157,16,03157315315
5,56358,16,563588967
5,54790,16,5479094
5,42557,16,42557541
5,52698,16,526981424
5,52779,16,527793555
5,50720,16,507200464
5,50410,16,504100170
5,42166,16,42166244
5,42433,16,4243300
5,17474,16,17474777777
5,05904,16,0590484899
5,41605,16,4160543
5,30066,16,300664
5,71658,16,716586
5,82100,16,821000000000
5,44249,16,44249401
5,88360,16,883600004
5,43291,16,43291722
5,58600,16,586000000
5,41229,16,41229942880
5,23453,16,234532348024
5,43538,16,43538853
5,44222,16,44222570
5,48066,16,48066666
5,21535,16,21535302
5,73329,16,7332907543
5,54743,16,547437176
5,66583,16,665833
5,33986,16,339866
5,52216,16,52216904
5,79632,16,79632725619
5,54460,16,544601818
5,81910,16,8191019998902
5,43243,16,43243536
5,76131,16,7613176
5,96775,16,96775346
5,43618,16,43618827
5,30246,16,302467025150
5,58883,16,5888315050
5,63900,16,639000000000
5,39290,16,39290753434
5,46097,16,46097791
5,43794,16,43794833
5,43284,16,43284105
5,43799,16,43799904
5,43692,16,43692888
5,30900,16,309000000
5,40600,16,406000000
5,09611,16,09611872216
5,45531,16,45531029
5,43969,16,43969644
5,26984,16,26984256
5,17900,16,179000000000
5,04747,16,047474
5,65481,16,6548116
5,42624,16,42624776
5,44307,16,44307680
5,43909,16,43909205
5,23527,16,2352760
5,43335,16,43335403
5,30200,16,302000000000
5,39045,16,390457300511
5,43254,16,43254917
5,78100,16,78100000000
5,78124,16,78124989347
5,43315,16,43315511
5,49300,16,493000000000
5,49100,16,491000000
5,49506,16,49506196703
5,33567,16,3356786
5,44054,16,44054437
5,43616,16,43616638
5,87100,16,8710000000
5,77300,16,77300000000
5,43588,16,43588070
5,43709,16,43709111
5,95700,16,9570000000
5,43466,16,43466278
5,33509,16,33509440630
5,43275,16,43275463
5,30441,16,3044156067
5,64503,16,6450330
5,34847,16,3484717
5,63162,16,6316202
5,42879,16,42879393
5,39322,16,39322106514
5,43963,16,43963888
5,43686,16,43686102
5,43597,16,43597402
5,44048,16,44048754
5,35287,16,352872204
5,43353,16,43353750
5,48841,16,48841567
5,69949,16,699495
5,23800,16,2380038
5,43887,16,43887828
5,43555,16,43555150
5,44414,16,44414757
5,67456,16,67456140
5,38046,16,3804665099
5,53089,16,5308930
5,61506,16,61506321827
5,93200,16,93200000000
5,68234,16,6823434
5,32252,16,3225218866
5,61354,16,61354809221
5,27756,16,2775677
5,03805,16,0380503284923
5,87051,16,87051530061
5,87015,16,87015882955
5,78314,16,78314151152
5,79193,16,79193928467
5,79203,16,79203439700
5,98518,16,98518869470
5,14152,16,1415265
5,38056,16,380562339356
5,56219,16,562195269
5,96811,16,968112212333
5,72272,16,722728448
5,20375,16,203753030
5,98505,16,98505555692
5,22217,16,2221744
5,40050,16,40050064
5,54469,16,544690909
5,56661,16,566613869
5,14847,16,14847405141
5,79650,16,79650588648
5,52144,16,5214436827521
5,96507,16,96507010707
5,49087,16,490872
5,89653,16,89653353675
5,21707,16,2170721
5,52670,16,526707839
5,06623,16,066234968
5,09900,16,099000599
5,09274,16,092743091
5,56717,16,5671703937
5,15192,16,15192125788
5,63935,16,639357318961
5,25411,16,25411227188
5,60092,16,60092212275804
5,88009,16,880092215340337
5,10680,16,1068023
5,24281,16,242818
5,55717,16,557179922
5,77987,16,7798749
5,33238,16,3323800
5,39508,16,3950818
5,11811,16,1181192
5,42515,16,42515450
5,43590,16,43590141
5,42951,16,42951777
5,58880,16,5888086
5,56716,16,5671655
5,23025,16,2302550125
5,23040,16,2304059999
5,56349,16,5634999
5,96988,16,969888
5,12028,16,1202888
5,40726,16,40726188816
5,98765,16,98765432
5,33124,16,3312480345
5,33780,16,3378029843
5,55870,16,558703004
5,56743,16,567435345
5,05214,16,0521416086
5,28383,16,283838833
5,01148,16,01148717007
5,01056,16,010563
5,40464,16,4046404
5,20821,16,2082169324
5,44635,16,4463510207
5,44578,16,445784777200
5,36098,16,3609854
5,23802,16,2380266099
5,66854,16,66854737847
5,44875,16,4487522550
5,48683,16,4868313
5,34634,16,34634915440
5,88088,16,880880
5,24814,16,248141
5,55803,16,558034184
5,41079,16,410799423303
5,19832,16,19832019
5,91091,16,9109167225552
5,56713,16,567131725
5,56237,16,562377475
5,43292,16,43292399
5,52780,16,527800033
5,45069,16,45069000
5,65328,16,65328728
5,42522,16,425220707
5,78607,16,7860713975
5,53481,16,5348123
5,13812,16,13812088866
5,12011,16,120114
5,36241,16,362413
5,12510,16,125101988
5,16345,16,163453
5,19678,16,196782
5,45465,16,454650
5,51660,16,516600
5,71900,16,719000
5,52346,16,523469
5,07300,16,073000
5,54190,16,541906
5,41210,16,412101
5,15018,16,1501844
5,04500,16,045000
5,74600,16,746000
5,33080,16,330800
5,40152,16,401520
5,53010,16,530100
5,83004,16,830044
5,10410,16,104100085
5,43022,16,430223
5,18021,16,180218
5,13031,16,13031304
5,21453,16,214533
5,86621,16,8662108015
5,21160,16,211600
5,21510,16,215100
5,13430,16,134300
5,25530,16,255300
5,51851,16,518519
5,15200,16,152000
5,25100,16,251006
5,62900,16,629000
5,22541,16,225411
5,53800,16,538001
5,46167,16,461670
5,35420,16,354200
5,40082,16,4008205751
5,05715,16,057150
5,31301,16,313012
5,40081,16,4008123456
5,86224,16,86224320199
5,41770,16,417701
5,06660,16,066600
5,31451,16,314512
5,61153,16,611530
5,16430,16,164300
5,36214,16,362143
5,41220,16,412200
5,54280,16,542800
5,22523,16,225233
5,23930,16,239300
5,07400,16,074000
5,45237,16,452370
5,02140,16,021400
5,41450,16,414500
5,06245,16,062450
5,51613,16,516133
5,30150,16,301501
5,23140,16,231400
5,63800,16,638000
5,45800,16,458000
5,13413,16,134135
5,45360,16,453600
5,65700,16,657000
5,11610,16,116100
5,31004,16,310041
5,25302,16,253025
5,65004,16,650041
5,52322,16,523228
5,57115,16,571153
5,11011,16,110111
5,71208,16,712085
5,52078,16,520789
5,40008,16,400084
5,61183,16,611830
5,46600,16,466000
5,16341,16,163412
5,32201,16,322011
5,83110,16,831100
5,21412,16,214124
5,51830,16,518300
5,31545,16,315450
5,73005,16,730050
5,24200,16,242000
5,43030,16,430300
5,61193,16,611934
5,51630,16,516300
5,36320,16,363200
5,10076,16,100761
5,21170,16,211700
5,24230,16,242300
5,41011,16,410111
5,25205,16,252059
5,42000,16,420000
5,41140,16,411406
5,52403,16,524038
5,13650,16,136500
5,52430,16,524300
5,80012,16,800128
5,26000,16,260000
5,25503,16,255037
5,11014,16,110142
5,51503,16,515031
5,62001,16,62001990
5,41031,16,410317
5,42528,16,42528000
5,41060,16,410600
5,40450,16,404500
5,36234,16,362341
5,61840,16,618400
5,22430,16,224300
5,52365,16,523658
5,11668,16,116688
5,18052,16,1805200061
5,22651,16,226511
5,64610,16,64610000
5,21561,16,215612
5,13020,16,130200
5,21290,16,2129029
5,27700,16,277000
5,21421,16,214212
5,51304,16,513040
5,21303,16,213032
5,42240,16,422405
5,11121,16,111212
5,23398,16,23398777
5,05360,16,053600
5,26212,16,262129
5,34230,16,342300
5,19102,16,19102600
5,14351,16,1435127299
5,92318,16,92318500010
5,17890,16,1789048834
5,03244,16,032443240092
5,03438,16,03438888878
5,03418,16,03418888878
5,03412,16,03412267858
5,01289,16,012892900015
5,03359,16,03359555195
5,41434,16,41434991933
5,82523,16,8252320
5,03327,16,0332717345
5,34720,16,3472020222
5,30662,16,3066273383
5,31226,16,3122666226
5,21381,16,2138183912
5,34169,16,3416928969
5,32293,16,3229302377
5,30740,16,3074029014
5,30266,16,3026674037
5,30198,16,3019884781
5,30075,16,3007512543
5,30964,16,3096467093
5,30181,16,3018164706
5,33526,16,3352649065
5,30796,16,3079696926
5,31329,16,3132923753
5,34616,16,3461697880
5,30925,16,3092587528
5,30177,16,3017772898
5,30249,16,3024955955
5,30480,16,3048055558
5,34842,16,3484216738
5,31358,16,3135817030
5,30214,16,3021421242
5,46500,16,46500559
5,21583,16,2158372280333
5,55716,16,557166741
5,42685,16,42685222
5,78458,16,7845825
5,68078,16,6807800
5,03217,16,03217766677
5,03433,16,03433332711
5,03228,16,03228330719
5,03175,16,03175026934
5,03444,16,03444441000
5,34963,16,34963818
5,12135,16,12135590692
5,42509,16,42509147
5,25582,16,25582808
5,42197,16,42197000
5,55147,16,551476342
5,٠٧٨٦٤,16,٠٧٨٦٤١٨٢٢٨
5,20137,16,201371
5,07961,16,07961767961
5,19406,16,19406136909
5,03336,16,0333669146
5,18604,16,18604369880
5,16109,16,16109053046
5,03321,16,0332149005
5,18126,16,18126981811
5,25993,16,25993685
5,28327,16,28327167
5,43244,16,43244444
5,26796,16,26796066
5,52348,16,523488886
5,07976,16,07976686595
5,67647,16,67647272
5,55572,16,555728856
5,92659,16,92659357
5,77726,16,7772657666
5,31623,16,31623093676
5,50686,16,506860990
5,21265,16,212656699913
5,27081,16,270817273809
5,57317,16,573176706
5,18504,16,18504200795
5,53658,16,536581735
5,13391,16,13391917373
5,63574,16,63574688
5,12136,16,1213636
5,86056,16,860566059581
5,57706,16,577067138
5,19659,16,19659117228
5,80971,16,809718954
5,27451,16,27451908
5,03472,16,03472208213
5,03154,16,03154007000
5,03455,16,03455911911
5,83276,16,8327666366
5,03344,16,03344354431
5,02136,16,02136330247
5,92767,16,927675330
5,18097,16,18097070786
5,68060,16,6806050
5,65751,16,65751122
5,43316,16,43316500
5,79477,16,7947758880
5,10615,16,1061517299
5,63818,16,63818505
5,27887,16,278875
5,05891,16,0589195491
5,43997,16,43997071
5,44363,16,44363740
5,37616,16,37616311
5,23796,16,2379659916405
5,42294,16,42294242
5,73412,16,73412780666
5,47582,16,475825255
5,56912,16,569128528
5,08200,16,082005821
5,55492,16,554928751
5,16776,16,1677650
5,96844,16,9684444552
5,63564,16,6356492
5,40544,16,4054454545
5,43979,16,43979522
5,52650,16,526506402
5,43975,16,43975145
5,42826,16,42826622
5,42234,16,42234636
5,45585,16,45585963
5,66556,16,665561602
5,66124,16,66124804
5,35757,16,3575775
5,88999,16,8899954
5,18826,16,188267
5,65290,16,6529090050
5,22466,16,224660604
5,79138,16,79138474722
5,05256,16,0525696525
5,05685,16,0568505977
5,05696,16,0569666657
5,31915,16,3191591
5,45207,16,4520725604
5,35577,16,3557723
5,20948,16,2094840
5,36175,16,3617579
5,06765,16,067652121
5,66803,16,6680312050
5,16302,16,16302321374
5,92508,16,92508230188
5,34808,16,348088804
5,17704,16,17704167343
5,56202,16,5620276
5,22588,16,2258833
5,68488,16,68488004
5,29732,16,2973211
5,26318,16,263183004
5,27360,16,2736060
5,97462,16,9746251
5,65810,16,6581001050
5,26768,16,267686104
5,21308,16,2130834
5,63425,16,6342525
5,02699,16,026997107
5,22118,16,2211888
5,21898,16,2189888
5,21498,16,2149888
5,19578,16,1957888
5,30728,16,3072888
5,34368,16,3436888
5,30998,16,3099888
5,19328,16,1932888
5,32558,16,3255888
5,19728,16,1972888
5,34508,16,3450888
5,19758,16,1975888
5,34648,16,3464888
5,20498,16,2049888
5,31418,16,3141888
5,20718,16,2071888
5,34928,16,3492888
5,20328,16,2032888
5,36288,16,3628888
5,19838,16,1983888
5,19868,16,1986888
5,35338,16,3533888
5,22298,16,2229888
5,39608,16,3960888
5,32348,16,3234888
5,32738,16,3273888
5,53208,16,5320888
5,32098,16,3209888
5,31998,16,3199888
5,32618,16,3261888
5,53418,16,5341888
5,32308,16,3230888
5,32768,16,3276888
5,53628,16,5362888
5,32518,16,3251888
5,34708,16,3470888
5,36238,16,3623888
5,35458,16,3545888
5,35618,16,3561888
5,35778,16,3577888
5,35178,16,3517888
5,35768,16,3576888
5,37198,16,3719888
5,20478,16,2047888
5,73837,16,73837106371
5,70077,16,70077015015
5,43932,16,43932032
5,47350,16,47350316
5,28242,16,2824280
5,28238,16,2823888
5,28308,16,2830888
5,27838,16,2783888
5,27318,16,2731888
5,21188,16,2118888
5,27238,16,2723888
5,27558,16,2755888
5,29008,16,2900888
5,28028,16,2802888
5,37728,16,3772888
5,86301,16,863018524993
5,87366,16,873664349
5,34093,16,340938418315
5,20641,16,2064145692
5,98957,16,9895778899
5,01879,16,01879189714
5,90788,16,907888
5,91388,16,913888
5,91488,16,914888
5,92188,16,921888
5,92388,16,923888
5,10998,16,1099888
5,11038,16,1103888
5,10818,16,1081888
5,18298,16,1829888
5,17888,16,1788888
5,18338,16,1833888
5,11078,16,1107888
5,17918,16,1791888
5,18368,16,1836888
5,11108,16,1110888
5,10878,16,1087888
5,17958,16,1795888
5,18408,16,1840888
5,11138,16,1113888
5,11148,16,1114888
5,26308,16,2630888
5,11178,16,1117888
5,28978,16,2897888
5,29048,16,2904888
5,21328,16,2132888
5,15938,16,1593888
5,11258,16,1125888
5,21788,16,2178888
5,11278,16,1127888
5,11318,16,1131888
5,21538,16,2153888
5,11338,16,1133888
5,09844,16,0984444772501
5,07920,16,07920511111
5,92392,16,923928493330
5,43175,16,43175800
5,31238,16,3123888
5,32698,16,3269888
5,26738,16,2673888
5,26878,16,2687888
5,21558,16,2155888
5,32828,16,3282888
5,12988,16,1298888
5,24608,16,2460888
5,19688,16,1968888
5,19898,16,1989888
5,23388,16,2338888
5,22958,16,2295888
5,19288,16,1928888
5,32808,16,3280888
5,33048,16,3304888
5,33578,16,3357888
5,23988,16,2398888
5,24528,16,2452888
5,35398,16,3539888
5,21138,16,2113888
5,35148,16,3514888
5,28918,16,2891888
5,17588,16,1758888
5,29538,16,2953888
5,49000,16,4900000000
5,05474,16,0547437176
5,31048,16,3104888
5,37028,16,3702888
5,54568,16,5456888
5,30848,16,3084888
5,22048,16,2204888
5,24838,16,2483888
5,20288,16,2028888
5,21958,16,2195888
5,21168,16,2116888
5,51693,16,51693966
5,13994,16,1399497338
5,39405,16,394058113
5,43732,16,43732318309
5,56645,16,566451468
5,22038,16,2203888
5,21228,16,2122888
5,21248,16,2124888
5,17218,16,1721888
5,20798,16,2079888
5,25308,16,2530888
5,21978,16,2197888
5,25138,16,2513888
5,29012,16,29012021
5,78198,15,781980
5,33685,15,33685354145
5,70322,15,7032225661
5,90230,15,9023077291
5,96486,15,964868
5,13186,15,13186666512
5,18675,15,18675555501
5,13730,15,13730314051
5,17601,15,17601656130
5,58800,15,588003398
5,55891,15,558910999
5,52788,15,527888721
5,52587,15,525874534
5,56576,15,565766406
5,58899,15,588991551
5,16582,15,16582688679
5,47548,15,4754880
5,90800,15,908000
5,٠١٠٠١,15,٠١٠٠١٦٢٤٦٤٨
5,73610,15,736101331
5,20118,15,201180
5,17236,15,1723616191
5,٠٧٩٥٧,15,٠٧٩٥٧٩٠٧٨٨
5,٠٦٩٥٧,15,٠٦٩٥٧٩٠٨٨٨
5,37706,15,3770680860198
5,65921,15,6592121322
5,81909,15,819094863760
5,91082,15,9108288861626
5,90570,15,9057000000
5,80358,15,8035827018
5,19147,15,19147705070
5,88244,15,882444
5,64367,15,6436703
5,15692,15,15692215385
5,15604,15,15604818307
5,94450,15,944503263400
5,65931,15,6593149
5,88430,15,8843008
5,22776,15,2277697
5,88699,15,8869947
5,39807,15,3980782
5,88484,15,8848433
5,65321,15,6532183
5,76002,15,7600262464
5,56242,15,562426794
5,31645,15,31645242883
5,21578,15,2157898
5,24606,15,246067140
5,75119,15,7511957088
5,79286,15,79286520513
5,52798,15,527987295
5,31362,15,3136257
5,56266,15,562662241
5,79576,15,7957604592
5,52947,15,529479796
5,54583,15,545839781
5,58563,15,585630523
5,37060,15,37060799420
5,97040,15,9704065777
5,55458,15,554581623
5,66080,15,660802880288
5,17132,15,17132612655
5,56510,15,56510246304
5,46991,15,469919549835
5,65656,15,6565666
5,73982,15,7398268
5,33305,15,3330505006
5,50648,15,5064860222
5,64640,15,6464099
5,44351,15,44351068444
5,77886,15,7788696642
5,55154,15,551540148
5,55788,15,557881938
5,50472,15,5047212101
5,45199,15,451998
5,43301,15,433014629
5,01010,15,010101
5,92522,15,92522200070
5,35020,15,350200
5,27148,15,27148906
5,86120,15,8612087614019
5,65550,15,655500
5,10272,15,10272119
5,86205,15,86205239532
5,66220,15,662201
5,86118,15,8611865716375
5,35569,15,355697021472
5,40724,15,40724316693
5,13059,15,13059888855
5,15793,15,1579315
5,15832,15,15832309588
5,78866,15,7886699
5,65819,15,6581953123
5,34473,15,344738
5,43508,15,4350863
5,38220,15,38220404
5,28534,15,285344904
5,66121,15,66121204
5,26344,15,263445304
5,66084,15,66084304
5,66170,15,66170004
5,85823,15,85823104
5,26432,15,264327404
5,26253,15,262532704
5,66704,15,66704204
5,23447,15,23447704
5,65731,15,6573113050
5,29690,15,296909004
5,62356,15,62356104
5,64648,15,64648804
5,26682,15,266821804
5,26951,15,269510404
5,66012,15,66012404
5,29667,15,296678704
5,62549,15,625499
5,20285,15,202859404
5,63121,15,63121604
5,28284,15,28284206
5,66135,15,66135804
5,45284,15,4528454050
5,85745,15,85745904
5,34519,15,345190004
5,66794,15,66794404
5,62502,15,6250278050
5,65470,15,65470904
5,26867,15,268672204
5,26537,15,265371704
5,29799,15,297999804
5,26687,15,266873104
5,26618,15,266182704
5,34299,15,342991004
5,04513,15,045139922
5,66151,15,66151504
5,26434,15,264345604
5,30305,15,303053804
5,66748,15,66748604
5,61690,15,61690904
5,62151,15,62151504
5,66904,15,66904604
5,26225,15,262253904
5,26320,15,263203404
5,66023,15,66023704
5,26879,15,268799704
5,64516,15,6451664050
5,66116,15,66116504
5,26153,15,261539804
5,45211,15,4521191050
5,28852,15,2885275
5,85935,15,85935604
5,66912,15,66912304
5,28995,15,289955504
5,26315,15,263151204
5,29676,15,296767704
5,64480,15,64480504
5,64420,15,6442009050
5,69597,15,6959736
5,28587,15,285875
5,39017,15,3901749
5,65222,15,6522202050
5,29554,15,295541104
5,34935,15,349356704
5,26283,15,26283083
5,44185,15,44185804
5,49229,15,49229504
5,44357,15,44357104
5,38155,15,38155504
5,65422,15,6542267050
5,34479,15,344795104
5,34968,15,349686204
5,39434,15,394347304
5,65765,15,6576552050
5,49433,15,49433004
5,29770,15,297700004
5,22267,15,222671009
5,39432,15,394326904
5,26733,15,267334104
5,64511,15,6451134050
5,48037,15,48037904
5,34329,15,343299904
5,34922,15,349222204
5,34911,15,349111704
5,49745,15,497459
5,34457,15,344575804
5,44923,15,44923504
5,34511,15,345111504
5,04692,15,04692221
5,44583,15,44583104
5,64547,15,6454787050
5,49619,15,49619004
5,85656,15,85656804
5,62416,15,6241604050
5,49406,15,494067484847
5,24363,15,243634707
5,34998,15,349988704
5,28449,15,284494904
5,61376,15,61376004
5,26155,15,261556004
5,85953,15,859536690067
5,61524,15,61524104
5,69505,15,69505404
5,28837,15,288373804
5,26511,15,265111604
5,65139,15,6513938050
5,88700,15,88700704
5,39741,15,397411104
5,65257,15,6525707050
5,44112,15,44112904
5,28830,15,288303604
5,45721,15,45721604
5,33870,15,3387005
5,34887,15,3488777
5,34839,15,3483995
5,44805,15,448053502
5,44318,15,44318504
5,39832,15,398322204
5,65032,15,6503223050
5,39401,15,394016104
5,97403,15,9740385
5,38227,15,38227804
5,64431,15,6443113050
5,64129,15,641299902
5,49552,15,49552904
5,64508,15,6450836050
5,33813,15,338133204
5,49370,15,49370804
5,45054,15,45054104
5,65152,15,6515255050
5,31156,15,31156904
5,26731,15,26731104
5,33176,15,331767904
5,85814,15,85814604
5,26217,15,26217504
5,31557,15,315576
5,45555,15,455557804
5,38303,15,38303804
5,33119,15,331198204
5,33922,15,339220304
5,48808,15,488086
5,38159,15,38159404
5,20752,15,207526404
5,28954,15,289543404
5,26883,15,268838304
5,48030,15,48030404
5,45997,15,45997004
5,45084,15,45084704
5,35556,15,355565504
5,34835,15,3483525804
5,48189,15,48189804
5,39548,15,395485804
5,67440,15,674404402
5,62557,15,6255751050
5,35343,15,353437004
5,65255,15,6525587050
5,34316,15,343161504
5,31109,15,31109904
5,45936,15,45936404
5,31267,15,31267504
5,62514,15,6251405050
5,34062,15,340621704
5,62433,15,6243342050
5,49253,15,492535
5,62388,15,6238846050
5,34961,15,349617904
5,64445,15,6444557050
5,34900,15,349000404
5,44277,15,44277704
5,45900,15,459007
5,39496,15,3949666404
5,45776,15,45776404
5,38391,15,38391704
5,33257,15,332575504
5,66105,15,6610550050
5,30127,15,301275704
5,34923,15,349234904
5,38271,15,38271204
5,44091,15,440917
5,61492,15,61492203
5,34088,15,340885504
5,39834,15,398347904
5,64447,15,6444756050
5,38312,15,383127
5,45795,15,45795704
5,65411,15,6541113050
5,65265,15,6526532050
5,31631,15,31631604
5,28580,15,285809004
5,45192,15,4519230050
5,02659,15,026595688
5,62458,15,6245829
5,88378,15,883780004
5,33186,15,331863304
5,35263,15,3526367
5,98361,15,983614456187
5,06521,15,065217200
5,36072,15,360720404
5,62215,15,62215680717
5,02406,15,024061400
5,22831,15,228311106
5,98031,15,9803116885683
5,85882,15,85882204
5,28535,15,285357804
5,39848,15,3984849
5,76156,15,761566603
5,61240,15,612401542998
5,27123,15,27123275000
5,98021,15,9802144203468
5,61892,15,61892493792
5,93199,15,931993
5,36395,15,363959704
5,48158,15,48158421989
5,46161,15,4616133401
5,03526,15,0352621495940
5,78381,15,783812780237
5,79113,15,79113594711
5,96417,15,96417183838
5,76411,15,764116603
5,97432,15,9743297790
5,74732,15,74732561098
5,45403,15,4540304035
5,32116,15,3211631139
5,15215,15,152152
5,26342,15,2634251551
5,62119,15,6211975
5,33288,15,3328800
5,19724,15,19724791817
5,97447,15,9744794330
5,09662,15,096626650962
5,09256,15,09256811991
5,49530,15,4953062356
5,22692,15,2269282
5,63119,15,631199002
5,21611,15,2161130
5,12127,15,12127445442
5,79610,15,79610760201
5,66746,15,6674676
5,38062,15,380626437831
5,22687,15,226879104
5,04376,15,043769554
5,35395,15,3539532732
5,06525,15,065255581
5,04291,15,042911111
5,39315,15,393152104
5,22178,15,2217823
